speed,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,forward,backward,left,right
-0.9418604969978333,11.864959716796875,12.900252342224121,14.655891418457031,17.367856979370117,21.66485595703125,28.268524169921875,38.28816223144531,53.8616828918457,79.33979034423828,29.932039260864258,16.255611419677734,13.533130645751953,12.581287384033203,12.684880256652832,13.940712928771973,0,0,0,0
0.7767220139503479,11.826471328735352,12.87643051147461,14.628854751586914,17.358089447021484,21.67455291748047,28.31467628479004,38.36880874633789,53.98550033569336,79.5118179321289,29.28652000427246,16.266441345214844,13.557882308959961,12.618131637573242,12.736420631408691,14.0183687210083,1,0,0,0
5.1917619705200195,11.982488632202148,12.973028182983398,14.738551139831543,17.397802352905273,21.635173797607422,28.127702713012695,38.041927337646484,53.48349380493164,78.81428527832031,31.92340087890625,16.222644805908203,13.457545280456543,12.46873664855957,12.52744197845459,13.703360557556152,1,0,0,0
9.531447410583496,12.360445976257324,13.221349716186523,14.894652366638184,17.49972915649414,21.5339412689209,27.647113800048828,37.201744079589844,52.19325256347656,77.02088928222656,100.0,16.334352493286133,13.199880599975586,12.085041046142578,11.990583419799805,12.894306182861328,1,0,0,0
13.7943696975708,12.703972816467285,13.588753700256348,15.023259162902832,17.442768096923828,21.170631408691406,26.9359130859375,35.95856475830078,50.28411102294922,74.367431640625,100.0,16.556825637817383,13.0382661819458,11.700751304626465,11.418665885925293,12.029304504394531,1,0,0,0
17.901153564453125,13.785284042358398,14.81396770477295,16.607271194458008,19.48009490966797,23.9147891998291,30.902475357055664,42.0904655456543,60.726890563964844,81.28084564208984,20.96625328063965,13.804375648498535,11.549949645996094,10.677172660827637,10.637964248657227,11.475552558898926,1,0,0,0
21.80354881286621,14.4025239944458,15.284768104553223,16.91556739807129,19.425710678100586,23.465171813964844,29.745756149291992,40.06181716918945,57.63132095336914,78.42604064941406,23.671356201171875,13.78467082977295,11.094409942626953,9.97377872467041,9.66269302368164,10.119880676269531,1,0,0,0
25.2680721282959,14.867718696594238,15.555604934692383,16.884653091430664,19.15530014038086,22.76497459411621,28.589643478393555,38.08997344970703,54.62240219116211,75.65116119384766,31.624650955200195,14.22045612335205,10.975908279418945,9.602645874023438,9.074313163757324,9.248273849487305,1,0,0,0
26.295473098754883,15.230096817016602,15.598791122436523,16.677940368652344,18.60527229309082,21.719013214111328,26.782106399536133,35.33015823364258,50.41153335571289,71.7677001953125,100.0,15.774540901184082,11.363656997680664,9.548592567443848,8.792211532592773,8.647863388061523,1,0,0,0
30.031484603881836,15.60522747039795,16.147485733032227,17.40006446838379,19.635906219482422,23.35075569152832,29.5661563873291,40.50556564331055,60.87806701660156,100.0,24.26935577392578,13.489861488342285,10.371085166931152,8.955137252807617,8.353915214538574,8.31906509399414,1,0,0,1
33.69458770751953,15.976238250732422,16.413597106933594,17.571170806884766,19.717670440673828,23.361513137817383,29.553813934326172,40.68184280395508,61.98664093017578,100.0,24.279197692871094,13.383493423461914,10.165024757385254,8.666622161865234,8.0215425491333,7.856241226196289,1,0,0,1
37.3792724609375,16.58892059326172,17.323062896728516,18.91655921936035,21.719234466552734,26.53281021118164,35.06608581542969,51.14866638183594,83.92718505859375,73.95707702636719,15.880404472351074,10.86306095123291,8.794288635253906,7.773326873779297,7.364982604980469,7.361730098724365,1,0,0,0
