speed,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,forward,backward,left,right
41.034786224365234,10.769879341125488,10.192663192749023,10.12307071685791,10.57635498046875,11.645242691040039,13.673130989074707,17.45398712158203,25.224246978759766,14.904691696166992,14.414084434509277,14.666766166687012,29.956876754760742,20.666969299316406,16.714561462402344,14.754400253295898,1,0,1,0
45.0614128112793,7.999015808105469,7.2669358253479,6.969498634338379,7.034192085266113,7.450560092926025,8.358813285827637,10.04598617553711,13.310349464416504,20.700748443603516,36.204586029052734,8.743535041809082,9.07436752319336,9.94975757598877,23.901491165161133,19.758995056152344,1,0,0,1
48.979923248291016,3.9569365978240967,3.69012451171875,3.611274003982544,3.7182540893554688,4.040572166442871,4.680933475494385,5.888087272644043,8.452417373657227,15.576525688171387,30.048385620117188,75.43653869628906,100.0,34.5024528503418,4.203457832336426,5.027131080627441,1,0,0,1
50.0,1.1121199131011963,1.0661638975143433,1.0756572484970093,1.1431227922439575,1.2885929346084595,1.566482424736023,2.1102640628814697,3.492159843444824,10.432539939880371,23.82741355895996,80.74048614501953,100.0,31.199758529663086,26.938806533813477,23.979612350463867,1,0,0,1
18.603931427001953,1.7663840055465698,1.8483983278274536,2.0459535121917725,2.426922559738159,3.1783087253570557,4.859558582305908,10.728984832763672,20.611787796020508,72.24165344238281,100.0,26.285953521728516,27.314563751220703,23.8060359954834,22.277875900268555,22.15814971923828,1,1,0,1
14.564791679382324,2.435096025466919,2.6682868003845215,3.124162435531616,4.010389804840088,6.005849838256836,12.094929695129395,18.16240882873535,68.08231353759766,96.16348266601562,22.749677658081055,27.165180206298828,23.442258834838867,21.81264877319336,21.559593200683594,22.57022476196289,1,1,0,1
12.562829971313477,3.5179443359375,4.100476264953613,5.201143264770508,7.522805690765381,14.135738372802734,16.719186782836914,65.09754943847656,91.38217163085938,21.907922744750977,25.644548416137695,22.844066619873047,21.10272216796875,20.720746994018555,21.579832077026367,23.904802322387695,1,0,0,1
16.6765193939209,6.103074073791504,7.754212856292725,11.15407657623291,13.92678451538086,15.968250274658203,66.53324890136719,100.0,19.1460018157959,22.90631866455078,21.068117141723633,19.53334617614746,19.229816436767578,20.06022071838379,22.275381088256836,26.841106414794922,1,0,0,1
20.81491470336914,11.237205505371094,12.621716499328613,13.590100288391113,44.4178352355957,66.24571228027344,100.0,15.748517036437988,19.469175338745117,18.65991973876953,17.247758865356445,16.914857864379883,17.55919647216797,19.416475296020508,23.19989013671875,31.461566925048828,1,0,0,0
24.714656829833984,12.362085342407227,12.499220848083496,13.31456184387207,44.20635223388672,62.84880828857422,84.74889373779297,11.872157096862793,14.983785629272461,15.853706359863281,14.437090873718262,13.966941833496094,14.279417991638184,15.484519958496094,18.07194709777832,23.385162353515625,1,0,1,0
28.55499267578125,11.97631549835205,11.599811553955078,24.485811233520508,34.24788284301758,48.38324737548828,64.8175048828125,100.0,8.469735145568848,10.87210750579834,12.635334014892578,11.56974983215332,11.251358985900879,11.553999900817871,12.563109397888184,14.681462287902832,1,0,1,0
31.457563400268555,10.929561614990234,18.540185928344727,22.14313507080078,28.125656127929688,37.462921142578125,50.024208068847656,61.98380661010742,3.9745678901672363,3.48317551612854,4.565731525421143,7.144484043121338,9.10317611694336,8.872769355773926,9.142706871032715,9.965560913085938,0,0,1,0
32.85927200317383,16.837608337402344,18.081317901611328,20.395586013793945,24.28306007385254,30.327463150024414,39.288787841796875,50.85226058959961,57.46337890625,21.485998153686523,12.349333763122559,9.566112518310547,0.2590492069721222,0.24802806973457336,0.2499653846025467,0.2653332054615021,1,0,0,1
32.05940246582031,19.54867172241211,21.513431549072266,24.773677825927734,29.679004669189453,36.79963684082031,46.28350830078125,51.86429214477539,45.15665054321289,10.308935165405273,7.5910468101501465,6.349789142608643,5.741118431091309,5.521020412445068,5.587080478668213,5.9986114501953125,1,1,0,0
0.6183133125305176,15.817191123962402,17.1906681060791,19.398887634277344,22.168296813964844,25.950538635253906,30.644317626953125,36.40519332885742,43.539344787597656,52.05033493041992,15.523435592651367,10.530921936035156,9.334888458251953,9.051316261291504,9.380990028381348,10.493036270141602,0,0,0,0
2.357473373413086,15.865039825439453,17.21547508239746,19.394733428955078,22.163545608520508,25.91372299194336,30.55899429321289,36.294410705566406,43.39923858642578,51.89132308959961,15.630212783813477,10.498753547668457,9.286211967468262,8.988122940063477,9.300138473510742,10.40260124206543,1,0,0,0
6.080623149871826,16.07154083251953,17.322385787963867,19.376855850219727,22.143033981323242,25.75473403930664,30.190793991088867,35.8162727355957,42.794559478759766,51.20499801635742,60.35236358642578,10.360041618347168,9.076160430908203,8.715470314025879,8.978610038757324,10.012208938598633,1,0,0,0
10.128456115722656,16.46356201171875,17.551395416259766,19.33856201171875,21.906272888183594,25.274944305419922,29.401933670043945,34.79188919067383,41.49901580810547,49.73454666137695,58.776145935058594,10.074250221252441,8.62678050994873,8.187947273254395,8.37653636932373,9.176177978515625,1,0,0,0
13.89474105834961,16.759140014648438,17.866321563720703,19.28599739074707,21.50261688232422,24.503664016723633,28.317014694213867,33.38301086425781,39.717262268066406,47.68596649169922,56.608428955078125,10.174267768859863,8.236181259155273,7.601019382476807,7.595491886138916,8.208080291748047,1,0,0,0
17.993844985961914,17.173328399658203,17.875213623046875,19.211854934692383,20.936506271362305,23.422460556030273,26.796167373657227,31.408109664916992,37.2196159362793,44.759342193603516,53.56958770751953,11.736003875732422,8.095927238464355,7.064452171325684,6.806143283843994,7.125128269195557,1,0,0,1
21.71634864807129,18.174663543701172,18.97650909423828,20.436073303222656,22.388999938964844,25.16070556640625,28.997364044189453,34.15556716918945,40.98813247680664,49.46041488647461,58.24037170410156,8.507543563842773,6.693889617919922,6.058967113494873,5.934470176696777,6.31898307800293,1,0,0,1
25.725088119506836,18.99015235900879,19.64615249633789,20.864309310913086,22.673377990722656,25.376855850219727,29.14000129699707,34.36860656738281,41.293453216552734,49.7010383605957,58.1303596496582,7.804131031036377,5.8707051277160645,5.142027854919434,4.903151512145996,5.045992374420166,1,0,0,0
29.73910903930664,19.247426986694336,19.573020935058594,20.518661499023438,22.095834732055664,24.5296688079834,28.042444229125977,33.03554153442383,39.71467971801758,47.734928131103516,56.116580963134766,8.858603477478027,6.127740383148193,5.100012302398682,4.609743595123291,4.50468635559082,1,0,0,1
33.78605651855469,19.34621238708496,19.42160987854004,20.140869140625,21.55448341369629,23.799535751342773,27.15172576904297,31.989234924316406,38.377437591552734,45.95561218261719,54.18014907836914,10.675613403320312,6.71098518371582,5.317162990570068,4.738349437713623,4.4758782386779785,1,0,0,0
37.1944694519043,18.94622039794922,18.7027587890625,19.0609130859375,19.987884521484375,21.73603057861328,24.50908851623535,28.64010238647461,34.13965606689453,41.079280853271484,48.963584899902344,57.50959396362305,9.695480346679688,6.922913551330566,5.734577178955078,5.260685443878174,1,0,0,1
41.744441986083984,17.51688003540039,17.260095596313477,17.649147033691406,18.606168746948242,20.381643295288086,23.16465187072754,27.241756439208984,32.68663024902344,39.601524353027344,47.63295364379883,57.15505599975586,12.671552658081055,8.811599731445312,7.363001346588135,6.725628852844238,1,0,0,1
45.763362884521484,16.21260643005371,16.017940521240234,16.279356002807617,17.224620819091797,18.952545166015625,21.595645904541016,25.30451774597168,30.377296447753906,37.16709518432617,45.59762191772461,56.3570556640625,20.14596939086914,10.802726745605469,8.872176170349121,8.06573486328125,1,0,0,1
